timestamp,type,killerId,killerTeam,x,y,killType
816229,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
818379,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
832223,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
832223,BUILDING_KILL,3,Blue,8955,8510,TOWER_BUILDING
834304,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
848976,CHAMPION_KILL,4,Blue,9220,2056,9_KILL
849009,CHAMPION_KILL,9,Red,9347,1629,4_KILL
895222,CHAMPION_KILL,1,Blue,3217,9930,7_KILL
895288,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
900680,CHAMPION_KILL,8,Red,4858,8253,3_KILL
917041,CHAMPION_KILL,9,Red,13116,3425,4_KILL
1019372,ELITE_MONSTER_KILL,2,Blue,4937,10015,RIFTHERALD
1042471,CHAMPION_KILL,4,Blue,13152,4756,9_KILL
1049048,CHAMPION_KILL,3,Blue,13743,4418,10_KILL
1051365,CHAMPION_KILL,7,Red,12149,4978,4_KILL
1066100,CHAMPION_KILL,2,Blue,11540,3845,7_KILL
1068745,CHAMPION_KILL,3,Blue,11710,5750,8_KILL
1085406,BUILDING_KILL,2,Blue,13866,4505,TOWER_BUILDING
1098623,BUILDING_KILL,2,Blue,13327,8226,TOWER_BUILDING
1134684,CHAMPION_KILL,9,Red,5712,11374,1_KILL
1171731,CHAMPION_KILL,3,Blue,6053,8751,7_KILL
1190206,CHAMPION_KILL,4,Blue,10286,10085,10_KILL
1191694,BUILDING_KILL,6,Red,981,10441,TOWER_BUILDING
1210103,BUILDING_KILL,0,Blue,9767,10113,TOWER_BUILDING
1216184,ELITE_MONSTER_KILL,2,Blue,9866,4414,DRAGON
1237731,CHAMPION_KILL,1,Blue,8631,12291,7_KILL
1239449,CHAMPION_KILL,2,Blue,8543,11739,10_KILL
1271908,ELITE_MONSTER_KILL,2,Blue,5007,10471,BARON_NASHOR
1360451,CHAMPION_KILL,4,Blue,10598,12133,8_KILL
1363324,CHAMPION_KILL,1,Blue,11188,12109,10_KILL
1370665,BUILDING_KILL,0,Blue,7943,13411,TOWER_BUILDING
1370995,BUILDING_KILL,0,Red,10504,1029,TOWER_BUILDING
1371787,BUILDING_KILL,4,Blue,11134,11207,TOWER_BUILDING
1376679,BUILDING_KILL,1,Blue,11603,11667,INHIBITOR_BUILDING
1381876,CHAMPION_KILL,4,Blue,12697,12895,6_KILL
1391129,BUILDING_KILL,2,Blue,13052,12612,TOWER_BUILDING
1397834,CHAMPION_KILL,2,Blue,13629,13320,9_KILL
1405108,BUILDING_KILL,2,Blue,12611,13084,TOWER_BUILDING
1406497,CHAMPION_KILL,8,Red,12719,12542,5_KILL
1408578,CHAMPION_KILL,4,Blue,13624,13687,10_KILL
