timestamp,type,killerId,killerTeam,x,y,killType
742678,CHAMPION_KILL,2,Blue,8365,6767,7_KILL
754700,CHAMPION_KILL,8,Red,6699,6314,5_KILL
776036,CHAMPION_KILL,4,Blue,11896,1921,9_KILL
776631,CHAMPION_KILL,2,Blue,5321,5575,8_KILL
798308,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
812115,TURRET_PLATE_DESTROYED,0,Blue,13866,4505,TURRET_PLATE
812115,BUILDING_KILL,4,Blue,13866,4505,TOWER_BUILDING
862059,CHAMPION_KILL,9,Red,9992,3151,2_KILL
876032,ELITE_MONSTER_KILL,7,Red,10333,4896,DRAGON
894894,BUILDING_KILL,9,Red,10504,1029,TOWER_BUILDING
920367,CHAMPION_KILL,7,Red,6174,6695,1_KILL
924529,CHAMPION_KILL,7,Red,6529,6790,2_KILL
924529,CHAMPION_SPECIAL_KILL,7,Red,6822,6991,KILL_MULTI
946465,BUILDING_KILL,8,Red,5846,6396,TOWER_BUILDING
980848,CHAMPION_KILL,7,Red,9025,8357,3_KILL
982831,CHAMPION_KILL,3,Blue,8933,8218,10_KILL
1015403,CHAMPION_KILL,4,Blue,6476,6177,9_KILL
1040713,CHAMPION_KILL,4,Blue,8934,6546,6_KILL
1085842,CHAMPION_KILL,2,Blue,6870,6724,9_KILL
1089607,CHAMPION_KILL,4,Blue,8021,6980,10_KILL
1119836,BUILDING_KILL,0,Blue,8955,8510,TOWER_BUILDING
1137081,ELITE_MONSTER_KILL,2,Blue,4641,9833,RIFTHERALD
1187130,BUILDING_KILL,2,Blue,4318,13875,TOWER_BUILDING
1192184,ELITE_MONSTER_KILL,7,Red,10005,4548,DRAGON
1204240,BUILDING_KILL,0,Blue,7943,13411,TOWER_BUILDING
1215932,BUILDING_KILL,10,Red,5048,4812,TOWER_BUILDING
1231424,CHAMPION_KILL,7,Red,3391,7976,4_KILL
1256065,CHAMPION_KILL,10,Red,5090,10268,2_KILL
1256330,ELITE_MONSTER_KILL,8,Red,5007,10471,BARON_NASHOR
1259236,CHAMPION_KILL,8,Red,5274,10106,1_KILL
1261762,CHAMPION_KILL,9,Red,4647,10231,3_KILL
1316378,CHAMPION_KILL,7,Red,8416,6062,2_KILL
1337393,BUILDING_KILL,9,Red,3651,3696,TOWER_BUILDING
1342123,BUILDING_KILL,8,Red,3203,3208,INHIBITOR_BUILDING
1347146,CHAMPION_KILL,1,Blue,3084,3383,8_KILL
1425351,CHAMPION_KILL,2,Blue,2704,11565,8_KILL
1485415,CHAMPION_KILL,7,Red,9619,5686,5_KILL
1491765,CHAMPION_KILL,2,Blue,10742,5576,10_KILL
1493556,CHAMPION_KILL,9,Red,10419,5615,2_KILL
1498316,CHAMPION_KILL,9,Red,9638,5286,4_KILL
1498316,CHAMPION_SPECIAL_KILL,9,Red,9659,5284,KILL_MULTI
1498745,CHAMPION_KILL,9,Red,10052,5307,3_KILL
1498745,CHAMPION_SPECIAL_KILL,9,Red,9662,5524,KILL_MULTI
1504600,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
1539020,BUILDING_KILL,6,Red,1748,2270,TOWER_BUILDING
1543579,BUILDING_KILL,8,Red,2177,1807,TOWER_BUILDING
1573973,CHAMPION_KILL,9,Red,6606,7443,2_KILL
1580748,CHAMPION_KILL,7,Red,5433,5879,5_KILL
1582171,CHAMPION_KILL,9,Red,5527,6008,4_KILL
1582171,CHAMPION_SPECIAL_KILL,9,Red,5426,5932,KILL_MULTI
1585077,CHAMPION_KILL,9,Red,5524,5874,1_KILL
1585077,CHAMPION_SPECIAL_KILL,9,Red,5547,5817,KILL_MULTI
