timestamp,type,killerId,killerTeam,x,y,killType
1431399,CHAMPION_SPECIAL_KILL,1,Blue,5188,13394,KILL_ACE
1444216,BUILDING_KILL,0,Blue,13624,10572,TOWER_BUILDING
1457132,BUILDING_KILL,3,Blue,13598,11316,INHIBITOR_BUILDING
1457463,CHAMPION_KILL,6,Red,13987,11489,3_KILL
1526426,CHAMPION_KILL,8,Red,10016,7120,5_KILL
1556544,CHAMPION_KILL,3,Blue,10034,8799,7_KILL
1562729,CHAMPION_KILL,3,Blue,10040,8280,6_KILL
1562729,CHAMPION_SPECIAL_KILL,3,Blue,10301,7990,KILL_MULTI
1581721,ELITE_MONSTER_KILL,4,Blue,9866,4414,DRAGON
1597711,CHAMPION_KILL,8,Red,7771,9930,3_KILL
1610064,BUILDING_KILL,1,Blue,11134,11207,TOWER_BUILDING
1614523,BUILDING_KILL,4,Blue,11603,11667,INHIBITOR_BUILDING
1632316,CHAMPION_KILL,5,Blue,11224,12092,8_KILL
1636200,CHAMPION_KILL,2,Blue,12658,13492,9_KILL
1642522,CHAMPION_KILL,2,Blue,11911,11842,7_KILL
1642522,CHAMPION_SPECIAL_KILL,2,Blue,12345,11761,KILL_MULTI
1645036,BUILDING_KILL,0,Blue,13052,12612,TOWER_BUILDING
1645069,BUILDING_KILL,0,Red,1512,6699,TOWER_BUILDING
1651049,BUILDING_KILL,5,Blue,12611,13084,TOWER_BUILDING
171458,CHAMPION_KILL,2,Blue,8302,7588,8_KILL
171458,CHAMPION_SPECIAL_KILL,2,Blue,7641,7527,KILL_FIRST_BLOOD
280680,CHAMPION_KILL,7,Red,10698,881,5_KILL
285865,CHAMPION_KILL,4,Blue,11988,1170,7_KILL
292438,CHAMPION_KILL,2,Blue,12132,2136,6_KILL
402120,CHAMPION_KILL,8,Red,10567,869,4_KILL
403144,CHAMPION_KILL,4,Blue,11526,1012,10_KILL
403969,TURRET_PLATE_DESTROYED,6,Red,10504,1029,TURRET_PLATE
409585,CHAMPION_KILL,6,Red,10256,815,5_KILL
490353,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
505183,CHAMPION_KILL,0,No team,4797,818,8_KILL
528477,TURRET_PLATE_DESTROYED,0,Blue,8955,8510,TURRET_PLATE
607888,TURRET_PLATE_DESTROYED,8,Red,10504,1029,TURRET_PLATE
610399,CHAMPION_KILL,6,Red,10447,868,4_KILL
618196,ELITE_MONSTER_KILL,2,Blue,5215,9333,RIFTHERALD
659579,CHAMPION_KILL,7,Red,11547,1004,5_KILL
669987,TURRET_PLATE_DESTROYED,3,Blue,8955,8510,TURRET_PLATE
702260,CHAMPION_KILL,9,Red,2507,12774,1_KILL
720723,CHAMPION_KILL,3,Blue,8468,5678,10_KILL
723003,CHAMPION_KILL,7,Red,6585,6119,3_KILL
738130,TURRET_PLATE_DESTROYED,9,Red,981,10441,TURRET_PLATE
740542,CHAMPION_KILL,2,Blue,8913,7425,7_KILL
741302,TURRET_PLATE_DESTROYED,2,Blue,8955,8510,TURRET_PLATE
741302,TURRET_PLATE_DESTROYED,2,Blue,8955,8510,TURRET_PLATE
749760,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
768691,ELITE_MONSTER_KILL,2,Blue,9778,5308,DRAGON
810782,CHAMPION_KILL,9,Red,1683,10823,1_KILL
832850,TURRET_PLATE_DESTROYED,9,Red,981,10441,TURRET_PLATE
839324,TURRET_PLATE_DESTROYED,9,Red,981,10441,TURRET_PLATE
910517,CHAMPION_KILL,1,Blue,3637,13211,9_KILL
923369,BUILDING_KILL,0,Blue,4318,13875,TOWER_BUILDING
940875,BUILDING_KILL,3,Blue,8955,8510,TOWER_BUILDING
940975,BUILDING_KILL,2,Blue,7943,13411,TOWER_BUILDING
948571,CHAMPION_KILL,6,Red,10268,917,4_KILL
954318,BUILDING_KILL,6,Red,10504,1029,TOWER_BUILDING
966772,CHAMPION_KILL,8,Red,6584,6968,3_KILL
1013656,ELITE_MONSTER_KILL,2,Blue,5248,9434,RIFTHERALD
1024628,CHAMPION_KILL,2,Blue,7976,10892,6_KILL
1031630,CHAMPION_KILL,10,Red,8631,11290,2_KILL
1042404,CHAMPION_KILL,7,Red,8539,11558,3_KILL
1049111,CHAMPION_KILL,4,Blue,7939,11894,7_KILL
1057402,CHAMPION_KILL,4,Blue,7005,10742,8_KILL
1057402,CHAMPION_SPECIAL_KILL,4,Blue,7286,11242,KILL_MULTI
1071810,CHAMPION_KILL,9,Red,6403,10092,4_KILL
1083437,BUILDING_KILL,0,Blue,13866,4505,TOWER_BUILDING
1102797,ELITE_MONSTER_KILL,2,Blue,10024,4932,DRAGON
1135766,CHAMPION_KILL,8,Red,10820,3346,1_KILL
1186480,CHAMPION_KILL,6,Red,4496,5996,4_KILL
1187141,CHAMPION_KILL,1,Blue,8185,7270,8_KILL
1187702,CHAMPION_KILL,10,Red,8059,7300,1_KILL
1189454,CHAMPION_KILL,5,Blue,3405,6899,6_KILL
1190213,CHAMPION_KILL,2,Blue,8208,6986,10_KILL
1212710,CHAMPION_KILL,7,Red,3246,12817,3_KILL
1215816,BUILDING_KILL,2,Blue,9767,10113,TOWER_BUILDING
1226554,BUILDING_KILL,2,Blue,11134,11207,TOWER_BUILDING
1288971,CHAMPION_KILL,6,Red,7755,5161,2_KILL
1297330,CHAMPION_KILL,6,Red,7665,3591,3_KILL
1297330,CHAMPION_SPECIAL_KILL,6,Red,8252,3558,KILL_MULTI
1316989,CHAMPION_KILL,1,Blue,6210,8740,10_KILL
1321350,CHAMPION_KILL,6,Red,5382,8739,1_KILL
1322969,CHAMPION_KILL,8,Red,5759,7297,4_KILL
1396653,CHAMPION_KILL,2,Blue,5793,13381,8_KILL
1406231,BUILDING_KILL,0,Red,981,10441,TOWER_BUILDING
1414025,ELITE_MONSTER_KILL,6,Red,10005,4583,DRAGON
1421755,ELITE_MONSTER_KILL,1,Blue,5007,10471,BARON_NASHOR
1424859,CHAMPION_KILL,3,Blue,5020,9388,10_KILL
1425784,CHAMPION_KILL,1,Blue,4731,10353,7_KILL
1463474,CHAMPION_KILL,1,Blue,8980,11364,8_KILL
1471274,CHAMPION_KILL,1,Blue,10411,10131,6_KILL
1471274,CHAMPION_SPECIAL_KILL,1,Blue,9959,9703,KILL_MULTI
1487624,CHAMPION_KILL,1,Blue,9899,13806,7_KILL
1497667,BUILDING_KILL,2,Blue,11603,11667,INHIBITOR_BUILDING
1502997,CHAMPION_KILL,9,Red,10911,13077,1_KILL
1505391,BUILDING_KILL,0,Blue,10481,13650,TOWER_BUILDING
1505490,CHAMPION_KILL,2,Blue,13432,14210,10_KILL
1508310,CHAMPION_KILL,2,Blue,11620,12965,9_KILL
1508310,CHAMPION_SPECIAL_KILL,2,Blue,11714,13149,KILL_MULTI
1517395,BUILDING_KILL,2,Blue,12611,13084,TOWER_BUILDING
1529319,CHAMPION_KILL,4,Blue,13334,12488,6_KILL
1531102,BUILDING_KILL,2,Blue,13052,12612,TOWER_BUILDING
1536320,BUILDING_KILL,0,Blue,11261,13659,INHIBITOR_BUILDING
1539060,CHAMPION_KILL,3,Blue,13681,14125,8_KILL
1541637,CHAMPION_KILL,2,Blue,13070,12868,7_KILL
1541637,CHAMPION_SPECIAL_KILL,2,Blue,13260,12709,KILL_ACE
175921,CHAMPION_KILL,2,Blue,14019,4115,9_KILL
175921,CHAMPION_SPECIAL_KILL,2,Blue,13638,3551,KILL_FIRST_BLOOD
187111,CHAMPION_KILL,5,Blue,11974,2449,7_KILL
195138,CHAMPION_KILL,3,Blue,3594,13098,6_KILL
236797,CHAMPION_KILL,5,Blue,11776,1254,9_KILL
330518,CHAMPION_KILL,9,Red,13246,3289,2_KILL
338085,CHAMPION_KILL,4,Blue,13599,1891,9_KILL
474317,CHAMPION_KILL,5,Blue,12739,5210,8_KILL
476497,CHAMPION_KILL,8,Red,13073,4062,5_KILL
481190,CHAMPION_KILL,7,Red,12684,6375,2_KILL
483337,CHAMPION_KILL,4,Blue,12716,6502,7_KILL
494833,CHAMPION_KILL,4,Blue,8958,6210,9_KILL
567978,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
591994,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
609568,ELITE_MONSTER_KILL,1,Blue,4734,9912,RIFTHERALD
705079,TURRET_PLATE_DESTROYED,0,Red,5846,6396,TURRET_PLATE
750529,CHAMPION_KILL,2,Blue,13106,3433,10_KILL
764636,TURRET_PLATE_DESTROYED,3,Blue,13866,4505,TURRET_PLATE
769427,TURRET_PLATE_DESTROYED,4,Blue,13866,4505,TURRET_PLATE
769427,TURRET_PLATE_DESTROYED,4,Blue,13866,4505,TURRET_PLATE
769427,TURRET_PLATE_DESTROYED,4,Blue,13866,4505,TURRET_PLATE
782592,TURRET_PLATE_DESTROYED,3,Blue,13866,4505,TURRET_PLATE
782592,BUILDING_KILL,3,Blue,13866,4505,TOWER_BUILDING
832903,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
836835,TURRET_PLATE_DESTROYED,0,Red,10504,1029,TURRET_PLATE
866034,CHAMPION_KILL,4,Blue,12640,7304,10_KILL
917915,CHAMPION_KILL,2,Blue,8083,7736,7_KILL
938757,BUILDING_KILL,3,Blue,8955,8510,TOWER_BUILDING
967228,ELITE_MONSTER_KILL,4,Blue,9866,4414,DRAGON
989325,CHAMPION_KILL,1,Blue,1163,11845,6_KILL
1029863,ELITE_MONSTER_KILL,4,Blue,4524,10080,RIFTHERALD
1064313,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
1074189,CHAMPION_KILL,1,Blue,7636,14086,9_KILL
1084629,CHAMPION_KILL,1,Blue,9868,14064,10_KILL
1088363,BUILDING_KILL,5,Blue,7943,13411,TOWER_BUILDING
1105971,BUILDING_KILL,6,Red,10504,1029,TOWER_BUILDING
1216121,CHAMPION_KILL,2,Blue,9760,9720,9_KILL
1239376,BUILDING_KILL,0,Blue,9767,10113,TOWER_BUILDING
1258401,BUILDING_KILL,2,Blue,11134,11207,TOWER_BUILDING
1278869,BUILDING_KILL,2,Blue,11603,11667,INHIBITOR_BUILDING
1285011,CHAMPION_KILL,6,Red,11839,11050,1_KILL
1287062,CHAMPION_KILL,5,Blue,12146,11556,6_KILL
1289043,CHAMPION_KILL,8,Red,11515,11291,5_KILL
1292545,CHAMPION_KILL,8,Red,10188,11097,4_KILL
1292545,CHAMPION_SPECIAL_KILL,8,Red,10236,11127,KILL_MULTI
1294792,CHAMPION_KILL,8,Red,9744,10266,2_KILL
1294792,CHAMPION_SPECIAL_KILL,8,Red,9775,10347,KILL_MULTI
1295023,CHAMPION_KILL,3,Blue,9775,10347,8_KILL
1337797,ELITE_MONSTER_KILL,7,Red,10007,5127,DRAGON
1376574,ELITE_MONSTER_KILL,4,Blue,5007,10471,BARON_NASHOR
1383892,CHAMPION_KILL,5,Blue,6225,10172,7_KILL
1390135,CHAMPION_KILL,1,Blue,8718,11736,10_KILL
1408799,BUILDING_KILL,1,Blue,13052,12612,TOWER_BUILDING
1416959,BUILDING_KILL,2,Blue,12611,13084,TOWER_BUILDING
1418611,CHAMPION_KILL,9,Red,12813,14142,3_KILL
1430005,CHAMPION_KILL,8,Red,12898,12046,4_KILL
1433114,CHAMPION_KILL,8,Red,11847,10975,2_KILL
1433114,CHAMPION_SPECIAL_KILL,8,Red,11812,11100,KILL_MULTI
1434469,CHAMPION_KILL,8,Red,11370,10159,1_KILL
1434469,CHAMPION_SPECIAL_KILL,8,Red,11369,10581,KILL_MULTI
1442495,CHAMPION_KILL,8,Red,8701,10915,5_KILL
1442495,CHAMPION_SPECIAL_KILL,8,Red,8692,11231,KILL_MULTI
1442495,CHAMPION_SPECIAL_KILL,8,Red,8692,11231,KILL_ACE
1465816,BUILDING_KILL,6,Red,6919,1483,TOWER_BUILDING
1483950,BUILDING_KILL,9,Red,5846,6396,TOWER_BUILDING
1549911,CHAMPION_KILL,2,Blue,13918,7271,10_KILL
1553749,CHAMPION_KILL,9,Red,13864,6690,5_KILL
1553881,CHAMPION_KILL,2,Blue,13619,6613,6_KILL
1553881,CHAMPION_SPECIAL_KILL,2,Blue,13410,6300,KILL_MULTI
1555764,CHAMPION_KILL,9,Red,13585,6141,2_KILL
1555764,CHAMPION_SPECIAL_KILL,9,Red,13499,6648,KILL_MULTI
1571155,CHAMPION_KILL,1,Blue,8048,6799,7_KILL
1644924,ELITE_MONSTER_KILL,1,Blue,9866,4414,DRAGON
1661573,BUILDING_KILL,0,Red,981,10441,TOWER_BUILDING
1670789,CHAMPION_KILL,1,Blue,10622,11304,10_KILL
1678815,BUILDING_KILL,2,Blue,11603,11667,INHIBITOR_BUILDING
1692810,CHAMPION_KILL,9,Red,13722,12836,3_KILL
1696149,CHAMPION_KILL,6,Red,12307,11517,2_KILL
1701773,CHAMPION_KILL,8,Red,11998,13201,4_KILL
1703360,CHAMPION_KILL,1,Blue,11918,11574,6_KILL
1712806,CHAMPION_KILL,8,Red,11117,8725,5_KILL
1717103,CHAMPION_KILL,8,Red,10139,8391,1_KILL
1717103,CHAMPION_SPECIAL_KILL,8,Red,10126,8639,KILL_MULTI
1717103,CHAMPION_SPECIAL_KILL,8,Red,10126,8639,KILL_ACE
1756064,ELITE_MONSTER_KILL,9,Red,5007,10471,BARON_NASHOR
1846355,CHAMPION_KILL,5,Blue,8984,10965,7_KILL
1851809,CHAMPION_KILL,6,Red,8136,10164,1_KILL
1854584,CHAMPION_KILL,8,Red,7495,9735,4_KILL
1856633,CHAMPION_KILL,8,Red,7941,10153,3_KILL
1856633,CHAMPION_SPECIAL_KILL,8,Red,7946,10211,KILL_MULTI
1859067,CHAMPION_KILL,9,Red,6993,9459,2_KILL
1859298,CHAMPION_KILL,8,Red,7148,10028,5_KILL
1859298,CHAMPION_SPECIAL_KILL,8,Red,7230,9620,KILL_MULTI
1859298,CHAMPION_SPECIAL_KILL,8,Red,7230,9620,KILL_ACE
1897395,BUILDING_KILL,8,Red,5048,4812,TOWER_BUILDING
1904893,BUILDING_KILL,6,Red,4281,1253,TOWER_BUILDING
1994187,CHAMPION_KILL,8,Red,7860,7364,3_KILL
1994242,CHAMPION_KILL,9,Red,8076,7417,1_KILL
1994274,CHAMPION_KILL,9,Red,7451,7492,2_KILL
1994274,CHAMPION_SPECIAL_KILL,9,Red,8245,8024,KILL_MULTI
1996190,CHAMPION_KILL,8,Red,6452,7054,5_KILL
1996190,CHAMPION_SPECIAL_KILL,8,Red,7262,7161,KILL_MULTI
2009932,CHAMPION_KILL,6,Red,8810,9666,4_KILL
2009932,CHAMPION_SPECIAL_KILL,6,Red,8592,9884,KILL_ACE
2018457,BUILDING_KILL,9,Red,3454,1241,INHIBITOR_BUILDING
2024832,BUILDING_KILL,0,Red,2177,1807,TOWER_BUILDING
2027574,BUILDING_KILL,7,Red,1748,2270,TOWER_BUILDING
282794,CHAMPION_KILL,8,Red,12074,1991,4_KILL
282794,CHAMPION_SPECIAL_KILL,8,Red,12730,2185,KILL_FIRST_BLOOD
294326,CHAMPION_KILL,5,Blue,10777,2044,8_KILL
296902,CHAMPION_KILL,2,Blue,10994,1437,9_KILL
459312,CHAMPION_KILL,1,Blue,2045,9842,7_KILL
469358,CHAMPION_KILL,2,Blue,10123,5889,9_KILL
566626,TURRET_PLATE_DESTROYED,0,Red,981,10441,TURRET_PLATE
575643,CHAMPION_KILL,8,Red,6618,7171,3_KILL
579212,ELITE_MONSTER_KILL,7,Red,4879,10174,RIFTHERALD
653449,ELITE_MONSTER_KILL,7,Red,10076,4616,DRAGON
669613,TURRET_PLATE_DESTROYED,10,Red,5846,6396,TURRET_PLATE
682731,TURRET_PLATE_DESTROYED,7,Red,5846,6396,TURRET_PLATE
682731,TURRET_PLATE_DESTROYED,7,Red,5846,6396,TURRET_PLATE
686464,TURRET_PLATE_DESTROYED,7,Red,5846,6396,TURRET_PLATE
701991,CHAMPION_KILL,10,Red,6404,6098,3_KILL
781348,TURRET_PLATE_DESTROYED,0,Blue,4318,13875,TURRET_PLATE
819080,CHAMPION_KILL,1,Blue,6128,10962,6_KILL
822946,CHAMPION_KILL,5,Blue,11483,1790,8_KILL
858722,BUILDING_KILL,10,Red,5846,6396,TOWER_BUILDING
870679,BUILDING_KILL,1,Blue,4318,13875,TOWER_BUILDING
876064,CHAMPION_KILL,10,Red,6195,5725,3_KILL
883000,CHAMPION_KILL,1,Blue,8212,13457,6_KILL
887659,CHAMPION_KILL,8,Red,6702,12838,2_KILL
972406,CHAMPION_KILL,3,Blue,10550,5280,9_KILL
973764,CHAMPION_KILL,3,Blue,10092,5929,8_KILL
973764,CHAMPION_SPECIAL_KILL,3,Blue,10138,5652,KILL_MULTI
975053,CHAMPION_KILL,6,Red,11006,5051,4_KILL
985062,CHAMPION_KILL,7,Red,11467,8376,2_KILL
1016741,BUILDING_KILL,1,Blue,7943,13411,TOWER_BUILDING
1018921,ELITE_MONSTER_KILL,7,Red,10226,4702,DRAGON
1053972,ELITE_MONSTER_KILL,1,Blue,4528,10034,RIFTHERALD
1060314,CHAMPION_KILL,2,Blue,12631,2561,10_KILL
1145049,CHAMPION_KILL,9,Red,8048,7623,3_KILL
1191010,CHAMPION_KILL,10,Red,13002,2010,2_KILL
1252886,CHAMPION_KILL,1,Blue,12180,2203,10_KILL
1253381,CHAMPION_KILL,10,Red,12122,2323,1_KILL
1261789,BUILDING_KILL,6,Red,981,10441,TOWER_BUILDING
1345432,ELITE_MONSTER_KILL,2,Blue,10302,4668,DRAGON
1349789,CHAMPION_KILL,1,Blue,11069,4180,7_KILL
1349855,CHAMPION_KILL,3,Blue,10670,4432,6_KILL
1351852,CHAMPION_KILL,10,Red,11205,5024,1_KILL
1355027,CHAMPION_KILL,3,Blue,10720,5089,9_KILL
1355027,CHAMPION_SPECIAL_KILL,3,Blue,10783,5190,KILL_MULTI
1355027,CHAMPION_KILL,9,Red,10733,4804,4_KILL
1369398,CHAMPION_KILL,3,Blue,10436,4329,10_KILL
1387740,BUILDING_KILL,2,Blue,13866,4505,TOWER_BUILDING
1474846,ELITE_MONSTER_KILL,7,Red,5007,10471,BARON_NASHOR
1523087,BUILDING_KILL,0,Red,10504,1029,TOWER_BUILDING
1532512,CHAMPION_KILL,2,Blue,7236,7075,9_KILL
1539753,CHAMPION_KILL,8,Red,9603,6285,1_KILL
1611638,CHAMPION_KILL,9,Red,8194,6692,2_KILL
1635567,BUILDING_KILL,9,Red,5048,4812,TOWER_BUILDING
1636062,CHAMPION_KILL,6,Red,9199,13455,3_KILL
1661036,ELITE_MONSTER_KILL,7,Red,9866,4414,DRAGON
1754719,CHAMPION_KILL,3,Blue,7347,8041,9_KILL
1756800,CHAMPION_KILL,2,Blue,6840,7977,8_KILL
1770480,BUILDING_KILL,1,Blue,8955,8510,TOWER_BUILDING
1780093,BUILDING_KILL,1,Blue,9767,10113,TOWER_BUILDING
1843720,ELITE_MONSTER_KILL,7,Red,5007,10471,BARON_NASHOR
1857176,CHAMPION_KILL,6,Red,3714,10945,2_KILL
1858374,CHAMPION_KILL,9,Red,3578,10248,5_KILL
1890304,BUILDING_KILL,6,Red,1512,6699,TOWER_BUILDING
1898695,CHAMPION_KILL,7,Red,1445,4279,4_KILL
1904609,BUILDING_KILL,6,Red,1169,4287,TOWER_BUILDING
1921503,CHAMPION_KILL,7,Red,4080,3541,5_KILL
1926242,CHAMPION_KILL,2,Blue,5328,5104,10_KILL
1936815,CHAMPION_KILL,3,Blue,5211,5346,7_KILL
1944447,CHAMPION_KILL,6,Red,6994,4738,2_KILL
1952737,CHAMPION_KILL,9,Red,3750,5166,3_KILL
1969287,BUILDING_KILL,9,Red,3651,3696,TOWER_BUILDING
1983674,BUILDING_KILL,1,Blue,10481,13650,TOWER_BUILDING
2007371,ELITE_MONSTER_KILL,9,Red,10507,4558,DRAGON
2059547,CHAMPION_KILL,1,Blue,3401,7005,6_KILL
2068485,CHAMPION_KILL,10,Red,4862,5859,1_KILL
2071151,CHAMPION_KILL,10,Red,4610,6918,2_KILL
2071151,CHAMPION_SPECIAL_KILL,10,Red,4692,7355,KILL_MULTI
2095337,CHAMPION_KILL,7,Red,2686,2333,4_KILL
2099071,BUILDING_KILL,10,Red,3203,3208,INHIBITOR_BUILDING
2107442,BUILDING_KILL,0,Red,1748,2270,TOWER_BUILDING
2110150,CHAMPION_KILL,9,Red,1648,815,5_KILL
2111537,BUILDING_KILL,7,Red,2177,1807,TOWER_BUILDING
2112926,CHAMPION_KILL,3,Blue,2045,1474,7_KILL
2113855,CHAMPION_KILL,9,Red,1981,1411,3_KILL
2113855,CHAMPION_SPECIAL_KILL,9,Red,1608,1280,KILL_MULTI
2113855,CHAMPION_SPECIAL_KILL,9,Red,1608,1280,KILL_ACE
269193,CHAMPION_KILL,9,Red,13495,2795,5_KILL
269193,CHAMPION_SPECIAL_KILL,9,Red,13165,2958,KILL_FIRST_BLOOD
269490,CHAMPION_KILL,3,Blue,13276,5086,10_KILL
271240,CHAMPION_KILL,2,Blue,13177,2565,9_KILL
276956,CHAMPION_KILL,7,Red,779,10221,1_KILL
281021,CHAMPION_KILL,0,No team,2007,9704,7_KILL
412038,CHAMPION_KILL,2,Blue,2630,11987,6_KILL
420417,CHAMPION_KILL,7,Red,1636,12969,1_KILL
433736,CHAMPION_KILL,5,Blue,10031,5694,8_KILL
468591,CHAMPION_KILL,9,Red,13592,2938,3_KILL
486179,CHAMPION_KILL,8,Red,6536,6726,4_KILL
487466,CHAMPION_KILL,2,Blue,6651,7034,8_KILL
568647,CHAMPION_KILL,3,Blue,10050,1264,10_KILL
570893,CHAMPION_KILL,2,Blue,3918,13710,6_KILL
571289,CHAMPION_KILL,3,Blue,10391,1541,9_KILL
